movieId,sim_movieId,relevance
49,461,0.9153969906167616
49,7010,0.9094687822472368
49,3094,0.9068897173253884
50,2579,0.9588632656642809
50,1089,0.941454663990934
50,1086,0.9330573091562692
50,1617,0.9295711963729626
50,4226,0.919630285220162
52,6993,0.9322295526506076
52,909,0.9193026910280032
52,281,0.9183399161606915
52,8949,0.9164783113845136
52,4464,0.9159343962111852
53,4312,0.8639645683357411
53,6760,0.8625958681293295
53,2970,0.8609696396074581
53,26472,0.8608200527818644
54,6559,0.9515499065845424
54,2082,0.9419333594997694
54,1021,0.9382881663530059
54,2042,0.929505753859596
54,1005,0.9271421193959756
55,6215,0.922870965841095
55,2442,0.9103090755796436
55,4345,0.9063704641086788
57,341,0.9218796812668644
58,916,0.9199075083619184
58,4644,0.9189246597006656
58,8270,0.916763132452662
58,3307,0.9119798827291946
58,232,0.9116594643607776
60,2162,0.9259787911779715
60,2161,0.9213001029541084
60,4896,0.9126567895701944
60,50601,0.912044688889269
60,2093,0.8989241936772621
61,805,0.9241787202565932
61,2419,0.9167656412155128
61,71838,0.9132586830200836
61,54787,0.897558546035652
61,8835,0.8962736408188516
62,2996,0.9268884777810288
62,6237,0.9244999856125196
62,1246,0.9211283479491306
62,3478,0.9183538530152078
62,2312,0.9166792891546448
63,2027,0.9591313268868592
63,4845,0.9341278308826716
63,42011,0.9124172956132559
63,5573,0.9098239638959984
63,69122,0.9007270161067329
64,295,0.9370310937730826
64,5454,0.9370022750119336
64,1453,0.9292874298987628
64,3614,0.9263300990050416
65,2296,0.9729836809439388
65,1456,0.9660702246059664
65,3979,0.9645011543759046
65,2907,0.9609154361346851
65,3146,0.9583549280777144
66,1882,0.9162630951516304
66,172,0.9088923412360512
66,338,0.8970677409609107
66,1037,0.884751303772275
68,287,0.9009862917178302
68,3422,0.8990729914903128
68,6442,0.8982312668755965
68,4877,0.8979791018383101
68,2774,0.8961234566721992
69,1194,0.955353653511166
69,1753,0.9480241430292234
69,3421,0.9318659189471654
69,3552,0.9296084530013772
69,3846,0.9289589964372332
70,48678,0.90357712876165
70,2867,0.8766488846879201
70,46965,0.8760655786095576
70,71535,0.8737244692222875
70,60522,0.8641115996481901
71,204,0.9186629741211674
71,5212,0.9141923919635568
71,2817,0.9136728265373044
71,4630,0.9127434594511108
72,3543,0.9286618311804222
72,1836,0.9285061695147518
72,2395,0.9193153767596216
72,1060,0.9191304093011112
72,6978,0.9176499898592522
73,527,0.9284855808288728
73,5995,0.9279867045363204
73,64034,0.922370030978556
73,6235,0.9174912972202528
73,7303,0.9128437674745452
74,3512,0.9578427747346276
74,140,0.9560907632390436
74,4067,0.9558134460827276
74,3987,0.949653942502988
74,1767,0.9467128054575024
75,765,0.9098037418927952
75,430,0.9045731936266744
75,4600,0.9039768696617689
75,6558,0.9004434860243191
76,172,0.9254782258635535
76,71530,0.9252928684981424
76,3981,0.9248594165627804
76,5046,0.9036980015979864
76,748,0.8999042362873216
77,5137,0.9389877048489598
77,4711,0.930050109944718
77,6375,0.9258671270094788
77,1310,0.9184120987268738
77,602,0.9183134225389964
78,293,0.9156001337308424
78,7040,0.9110214964613026
78,1218,0.9086959295240148
78,37733,0.9034164229110808
78,8798,0.9028947747639928
79,454,0.91759302027179
79,3249,0.9174415824592284
79,1003,0.9071639630269352
79,3274,0.902705402063576
79,6810,0.9004716996548809
80,6427,0.8591792117259925
80,262,0.8576180791271015
80,531,0.8452463361575144
80,31437,0.8451171392070201
81,431,0.8960582212444433
81,16,0.8901097408556502
81,2130,0.8855721228972041
81,1466,0.8799953347202432
81,1213,0.8730835189248831
82,6867,0.9231971700054216
82,5890,0.9190654072850164
82,1734,0.91744401919034
82,55280,0.916081854495458
82,2858,0.9139290964088532
83,7139,0.8998871101642707
83,5625,0.8973216202427121
83,3426,0.8943727246510463
83,5812,0.8896226431122484
85,7151,0.9266573416970728
85,1683,0.9211852260436596
85,509,0.9165036835556596
85,5646,0.9143906567197332
86,48412,0.8968719355128669
86,2370,0.8932709393547186
86,55247,0.8917607622126886
86,3578,0.8803135197248247
86,2013,0.8757946819185427
87,5591,0.943757430797502
87,374,0.938429884321177
87,6338,0.9377944580192348
87,4822,0.9296296299986352
87,840,0.9291661804346836
88,2195,0.9540711225054302
88,3955,0.9501802119445832
88,333,0.9484243065993044
88,2296,0.9469129290467364
88,255,0.9451959919955442
89,1518,0.9482714198239264
89,474,0.9329923103829396
89,4632,0.9249428132751606
89,6059,0.9235337985154644
89,2353,0.9220148793588928
92,1655,0.9085638318006496
92,53953,0.8910105179884931
92,6220,0.8904331291241493
92,3499,0.8813539492917899
93,6744,0.8790988438191951
93,842,0.8728563256071558
93,4138,0.8687211000469229
94,8784,0.9415257233801536
94,281,0.9390845690798142
94,2248,0.9333055520541722
94,56367,0.9314306114590476
94,2331,0.9310495194353224
95,1552,0.955534154785522
95,434,0.9526927847424106
95,494,0.943655805481678
95,733,0.93946813042437
95,3623,0.9366835079719921
96,1243,0.9158582835789068
96,3045,0.9037389378357579
96,2583,0.9031817171362057
96,4029,0.8996076083875697
96,8183,0.8941648888561713
97,73344,0.9236706885850436
97,3019,0.9204895603221672
97,2731,0.9194825827568732
97,6796,0.9169788458593944
97,5954,0.9157790536432217
99,4961,0.9200660152504728
99,3680,0.9124261019503715
99,3007,0.9086417440186167
99,3327,0.905184565749292
100,3952,0.9277004374546004
100,6879,0.9125779801974816
100,5293,0.9102410219452528
100,3420,0.9081055000366012
100,3810,0.9057226841850894
101,68848,0.9069730565273432
101,4027,0.878927596354961
101,1500,0.8671199965837588
101,1732,0.8631365255476771
101,970,0.8578807242195737
102,1855,0.9448278821323918
102,4268,0.9440273223228254
102,3979,0.9433469676999684
102,747,0.9427722345834592
102,1503,0.9419172601141748
103,3557,0.8965980840567506
103,2267,0.8885343186142481
103,2346,0.8849127204425954
103,3219,0.8837767506287756
103,3445,0.8834802692718183
104,2335,0.9673313099307016
104,8528,0.958389533361236
104,2060,0.949143812982128
104,2195,0.9433004034154946
104,785,0.9429329344356112
105,4296,0.9429063048057474
105,8533,0.9363671103841504
105,1177,0.9282263347250403
105,932,0.9239078377646393
105,46,0.9235219010583756
106,649,0.8831690116688823
106,615,0.8775033966073791
106,617,0.8750562501858113
107,3396,0.9148151554661348
107,2083,0.8815999704038366
107,3398,0.8741096097244917
107,91094,0.8627445583641509
107,2037,0.8599922917453198
108,206,0.8808934043486941
108,3327,0.8783208734499768
110,2028,0.9508763478004292
110,3753,0.9391415423971692
110,3062,0.9273344232590436
110,5899,0.9247719784058644
110,5010,0.9246662965018976
111,3741,0.9368638594142548
111,2952,0.9322558204222784
111,5867,0.9251349992624056
111,5959,0.9248754528853452
111,2912,0.9230106746310422
112,2879,0.9163874379047976
112,861,0.9015766674694662
112,2880,0.8987317025081727
112,1429,0.8882480933038369
112,3972,0.8852264456924183
113,3251,0.8940230681546965
113,3068,0.8895958072663026
113,64575,0.8874381812132112
113,2749,0.8858146209109774
113,2844,0.8794422360014991
116,2494,0.9498263539573276
116,4769,0.9389056579606536
116,759,0.9236318669733004
116,4217,0.9197323891468304
116,363,0.9178358485805396
117,247,0.9300789218952904
117,27592,0.9175104491179464
117,6852,0.9103729497264084
117,5680,0.9040489066473558
117,4218,0.9029721650065162
118,499,0.9395150914335052
118,1541,0.9376564014652248
118,295,0.9346104649890912
118,2629,0.9335369572491868
119,3596,0.9360240863313865
119,6320,0.9297861374601932
121,1397,0.9140472478063528
121,6591,0.9103674350489424
121,30820,0.9085807444872942
121,4465,0.9073777425968026
122,3394,0.9444386549558944
122,3614,0.94269212808153
122,295,0.9324193673684692
122,5454,0.931579890885428
122,7173,0.9252300975723572
123,8195,0.9180048075703896
123,4144,0.9103756271498088
123,1757,0.9035058702599258
125,1449,0.9324193211349756
125,2295,0.9317863649339128
125,1394,0.9287059811360991
125,53956,0.9282086765278244
125,1414,0.9271128202760924
126,2162,0.9418125425851784
126,60,0.8934979387385771
126,2399,0.8897855428080829
128,7932,0.8971420401731731
128,3002,0.8881426476897923
128,77,0.8806293944386105
129,287,0.9221563752203078
129,295,0.9154690623126098
129,118,0.9132948469869648
129,8131,0.9119765809055628
132,540,0.9437314310085932
132,422,0.9256778764191304
132,490,0.9037385723210709
135,1581,0.9241313958212882
135,104,0.9194250690733236
135,1703,0.9183549655480892
135,2796,0.9179568721385076
137,1192,0.905263113562126
137,3859,0.904850349093466
137,759,0.8947476730991304
137,1144,0.8928870166211021
140,74,0.9560907632390436
140,3436,0.9415668213724722
140,270,0.9405542723065056
140,4067,0.9393816070275562
140,3987,0.932676319304841
141,1614,0.9619760592590924
141,4705,0.9416327887352208
141,1612,0.9251559953053692
141,4381,0.9204945434441903
141,6769,0.9167768166767488
144,3852,0.9175750924177428
144,278,0.9173023930007194
144,3862,0.9069152060027346
144,2736,0.9046541310367964
144,2598,0.9010264057808676
145,7007,0.9462530258020849
145,20,0.9352910016111196
145,1432,0.9332734997942004
145,2002,0.9287746697929632
145,2273,0.926280736583884
146,711,0.9295749836316036
146,484,0.9256711509542296
146,808,0.9204613545666576
146,3672,0.9164929701371608
147,4439,0.9375290105896321
147,7285,0.930161636088138
147,6436,0.9296682135492018
147,175,0.9266505593416984
147,2271,0.9261640815693136
148,6341,0.9337733915654712
148,184,0.9276728689673632
148,3221,0.9243778553947406
148,4482,0.9208306577601384
149,2952,0.9137135652342075
149,2912,0.9086317225002312
149,1729,0.8894907403476237
149,3741,0.8883376235417024
150,7386,0.9003414561460783
150,1231,0.8899880194390786
150,4000,0.8860376648539738
150,1931,0.8831988717982825
150,8905,0.8830366267182478
151,2728,0.9118562176814402
151,110,0.905326881706172
151,1224,0.8939981262715762
151,33162,0.8830377490989489
151,31617,0.8790282824575216
152,4036,0.9246329049055452
152,7492,0.9162148949042344
152,71304,0.907844648782091
152,253,0.8995897943135324
153,1377,0.896092557948197
153,26152,0.8940874396417008
153,60074,0.8571297357794782
153,6157,0.8553447527125242
153,112,0.8496535968007036
154,4928,0.9379508111087109
154,1572,0.9301180369515396
154,7327,0.9241667714589834
154,3655,0.9239354312854104
154,3221,0.9220683966891744
155,1619,0.8954891734365309
155,340,0.8788974187690857
155,6947,0.8682707240880019
155,53550,0.8651262455790967
156,194,0.9385952418192786
156,1701,0.9249274177799748
156,1279,0.9240185613239544
156,1836,0.922729537892394
156,2883,0.9210580089018381
157,6561,0.8846597446975636
157,1078,0.8829419331962215
157,473,0.8824543510406303
157,7104,0.8750155299190445
157,5801,0.8724613116609553
158,711,0.9045956347182326
158,484,0.9026424350240059
158,3672,0.8974801466971787
158,146,0.8938345774909886
158,455,0.8880704670973715
159,6870,0.9088095481504558
159,55290,0.9080442621069138
159,8158,0.8915891940113128
159,5954,0.8905454291804711
159,6868,0.8903288402501659
160,6959,0.8743478869099046
160,1867,0.8592799820012499
160,5171,0.8515925281367016
160,1544,0.8509266866525744
160,208,0.8501928349609373
161,4033,0.9305652081078708
161,7560,0.9163190113193496
161,64983,0.8906645499284088
161,5876,0.8693730594841517
162,3007,0.9302756998196144
162,6612,0.9124693630227816
162,8264,0.9122895055950409
163,2951,0.8442225196199603
163,7027,0.8393860200760359
163,303,0.8357250318922649
163,3267,0.8352434723005557
164,1617,0.9321124630538462
164,1252,0.9021816756439088
164,4037,0.8959681489685671
164,1284,0.8903585559810941
164,8765,0.8817051753541489
165,1036,0.936614221669552
165,1792,0.9150743770429396
165,3763,0.9124632310769676
165,4351,0.911854219896836
165,3744,0.9085712095260648
166,4410,0.8782834790167795
166,1529,0.8662537076182977
166,6223,0.8623727354963988
166,5968,0.8591700577203814
168,1100,0.8618194593748233
168,4310,0.860020536908237
168,140,0.8580455179324633
168,1721,0.8570151828825359
168,207,0.8543396834387177
169,455,0.9420694171532096
169,1551,0.9200960123089866
169,577,0.8965826395553973
170,185,0.8569349178974222
170,53972,0.8419846565030402
170,37853,0.8294012722139205
170,5880,0.8286013389941149
170,4369,0.8222912705418222
171,345,0.929120520768117
171,178,0.9289999671567652
171,324,0.9231490411194588
171,1642,0.9183747521255072
172,71530,0.9262945941877964
172,76,0.9254782258635535
172,1037,0.9164581373233772
172,66,0.9088923412360512
172,7163,0.908793932704344
173,2986,0.883812350494837
173,108945,0.8794745703129692
173,2808,0.8714109661903454
173,4580,0.8604100175874139
173,6157,0.8582764090735034
174,255,0.9473254493378233
174,65,0.9454486604029196
174,102,0.9378177808998976
174,1746,0.9371436101750924
174,747,0.936541814765518
175,7285,0.9411608122046312
175,147,0.9266505593416984
175,7976,0.9197281680668236
175,6890,0.9191734116320984
175,1922,0.9140818536054748
176,223,0.9388795495286046
176,1449,0.9376359578634892
176,1394,0.9257900949744076
176,1414,0.922934351817685
176,125,0.922533360767616
177,3917,0.9366290440975544
177,3840,0.9218147236323276
177,3016,0.9205932965992188
177,2451,0.9172004823369041
178,171,0.9289999671567652
178,3794,0.908448954907202
178,324,0.9062804545958706
178,8933,0.9026459101619864
179,270,0.914009622075402
179,3824,0.910074786851564
179,2154,0.907487809631519
179,3453,0.9037740938852918
180,1923,0.904808378730018
180,1257,0.9045263785429823
180,35836,0.8990445322367555
180,58998,0.8945594587881068
180,2706,0.8895397524430975
181,4750,0.929911343619715
181,1495,0.8931242835357062
181,1739,0.8854047997933056
181,4748,0.8837690341572295
181,26828,0.8763768960444526
183,1355,0.8784164917896271
183,70208,0.8719594674869147
183,4893,0.8704676204305863
184,3221,0.9470299528920356
184,6341,0.9409132470250692
184,148,0.9276728689673632
185,62081,0.891308378881763
185,2741,0.8725788214682688
185,3763,0.8710626360233868
185,479,0.8627584306736014
185,6059,0.8610453542131666
186,4018,0.9334903602663629
186,2496,0.925710160794756
186,6006,0.9232069458946164
186,5299,0.921677495469871
186,7173,0.9216588584469878
187,2918,0.9096337724200978
187,3852,0.908787305163808
187,633,0.9077538933791328
188,3081,0.8357847793116314
188,1997,0.8350839802724432
188,3355,0.8227142768759507
189,4462,0.9040586073318532
189,2622,0.8964522478112292
189,2044,0.895495034026774
189,3258,0.8951127918651139
189,1126,0.889720058510607
190,3055,0.9014641804919644
190,5949,0.8609680377996868
190,7792,0.8549117828473126
191,613,0.9279002147112444
191,7179,0.9277705589583982
191,469,0.9201604787959604
191,1735,0.9190064223132356
191,1727,0.9030928225968691
193,2862,0.8987922305292334
193,2979,0.88950108788621
194,1279,0.947864877214252
194,156,0.9385952418192786
194,6867,0.929126781317574
194,2858,0.9251276868479459
194,3317,0.9242599842679442
195,6596,0.911918869429456
195,27808,0.9114394170057026
195,4,0.9106175781296048
195,1888,0.9000185416313556
196,2448,0.9349363593744056
196,1862,0.9312793416238696
196,2377,0.9267703944302482
196,3573,0.9244948724890152
196,512,0.9233343113947908
198,5445,0.9082935666576388
198,79132,0.8968572381776538
198,85414,0.8708875747250636
198,2009,0.8677577553136392
198,5388,0.8634522414273608
199,4308,0.9220733358978208
199,6660,0.9081515507554816
199,53123,0.8939526679776191
199,2969,0.8933437898999275
199,1947,0.8912020853548356
201,2453,0.9195318472927336
201,1302,0.8491362636672449
201,2400,0.8488948241999528
201,4564,0.847393478566795
202,3993,0.9122549789224188
202,461,0.9063022170679084
202,2885,0.9022532977461444
202,1600,0.9016775614201268
203,1614,0.9263620020945672
203,141,0.9093782869540898
203,1612,0.8889706510473084
204,9,0.926736300855344
204,71,0.9186629741211674
204,4614,0.9062009380531236
205,5945,0.9199968420366528
205,1914,0.9195779720928846
205,6881,0.9188278669390648
205,352,0.91626367315615
205,304,0.9148871963739368
206,759,0.91599965046894
206,3680,0.9133456690446972
206,6062,0.90715459360685
206,6375,0.9055683020960771
207,270,0.9373832048189544
207,74,0.9370659221986856
207,932,0.930547791288698
207,4067,0.9283992086080318
207,140,0.9235660650757268
208,5171,0.9349374894699242
208,2528,0.9188370831565822
208,3704,0.9129539020636552
208,1726,0.9005163441759663
208,6537,0.9000519939792955
209,6517,0.9180713370394852
209,3423,0.9074417161059084
209,1054,0.9060712175229436
209,4482,0.9058807835088566
210,383,0.9212978700843744
210,6617,0.9211229409627764
210,2401,0.9206992778118912
210,61986,0.9153600170939128
211,34482,0.92210539932201
211,5847,0.9213705731753796
211,8379,0.9187920207120072
211,7572,0.918161363828966
211,5112,0.9175082564751452
212,43836,0.8716672522026752
212,5582,0.8707710159452812
212,66798,0.8657644338753252
212,6298,0.8590768468945955
212,3715,0.8588711989777211
213,326,0.944486020835782
213,3816,0.9245333630136876
213,7767,0.9233543283917728
213,1132,0.9162709566854828
214,632,0.9323173296534916
214,3091,0.9232570183697206
214,1217,0.920818393863624
214,4967,0.9207093000845046
215,8638,0.9681103657464808
215,100714,0.9308117805124316
215,2732,0.914640143915199
215,5034,0.9117011458201056
215,30803,0.9102724271217852
216,333,0.953593721599596
216,2296,0.9532051727180876
216,2907,0.9509793986225904
216,2335,0.9494156555232012
216,344,0.9475397327992918
217,3063,0.9147548752511696
217,5111,0.911560624544431
218,3051,0.9157425142124404
218,5610,0.9137988548062344
218,171,0.910831862524073
218,1642,0.9034124169532042
219,2310,0.9290304558981908
219,1246,0.9182238263902732
219,2236,0.9180181254187264
219,8880,0.9157560782862314
220,2460,0.9300715478054208
220,42723,0.9296338727044527
220,3917,0.9267096952567384
220,6290,0.9265082929009776
222,5404,0.9044077557443384
222,613,0.9034556034540936
222,7179,0.8990994769789651
222,1678,0.8951162390210006
222,2620,0.8873608842382974
223,176,0.9388795495286046
223,45728,0.932484669830858
223,4452,0.9313455685346294
223,1449,0.9225562173897032
223,1202,0.92148979898469
224,2125,0.9233180995995456
224,4063,0.9148965438016858
224,7149,0.9025940486075124
224,6238,0.9019441553470386
224,539,0.9018368963520266
225,454,0.9277181649783536
225,3274,0.9071520203254301
225,3249,0.9042703101081264
225,1003,0.9042398566666584
225,3101,0.9039094607533104
227,7017,0.9399498462193744
227,4574,0.9289275407576884
227,1004,0.9279083439959086
227,423,0.9232544102700464
228,3596,0.9135310816351372
228,119,0.9101935285227188
228,18,0.9083730223610912
229,4546,0.9181434551157162
229,5528,0.9177676115190652
229,2419,0.9108795528831682
229,4803,0.9108425665612856
229,5608,0.9108194273061004
230,1480,0.9187745664344164
230,2967,0.9131393113982176
230,5528,0.905130825329687
230,91658,0.8997107977768113
231,3752,0.9620547606726522
231,8807,0.914866810603286
231,4734,0.9144061422933628
231,69436,0.9006498420561341
231,344,0.8982020627308837
232,7023,0.9159336994347858
232,58,0.9116594643607776
232,8270,0.9110611610418448
232,5525,0.9107979795534624
232,4464,0.9041222373797064
233,1186,0.9263245606658268
233,5269,0.9141971976991884
233,3795,0.9140078411172003
233,154,0.9133895047322752
234,518,0.9137768669274994
234,564,0.9029490612286882
234,8720,0.8933906679279955
234,489,0.8868495774757887
235,3174,0.9313339039914524
235,3129,0.9173158999020538
235,6620,0.9149266233824308
235,3317,0.911496753008706
235,6001,0.909835225173125
236,339,0.9076586952243596
236,252,0.9016905421907809
236,289,0.9014753296799434
236,2671,0.8999071214619634
236,7,0.8998154722983442
237,378,0.9372343581568808
237,7,0.9341414691684128
237,6999,0.9328708977212936
237,252,0.9281177617259709
237,1541,0.9255481312874764
238,484,0.9455054272256525
238,808,0.92896060531009
238,3672,0.9244580217574416
238,3673,0.917378788882388
238,2057,0.9133646175430278
239,2080,0.9131018974761635
239,2081,0.8917283601755935
239,8934,0.8865306359369235
239,2354,0.8848340756586442
240,3005,0.9032931031217344
240,4885,0.9013378858922656
240,2118,0.9006914289226696
240,4770,0.9003233261013383
241,1547,0.9443419716202076
241,3189,0.9266493935695436
241,1012,0.9221099274732854
241,34,0.9140125870161764
242,26782,0.902701760932021
242,1416,0.9019399911253316
242,25996,0.8958129491296172
242,549,0.8924210786602377
243,3157,0.9091851222706022
243,1702,0.9086638026229704
243,810,0.8943683975165951
243,355,0.893859668146145
243,5990,0.8847053549458258
246,6331,0.9194575698846366
246,1147,0.9151498296335664
246,6963,0.9093187739365652
246,3007,0.9074473680197191
247,117,0.9300789218952904
247,7160,0.904063236608212
247,7820,0.9028999294389624
247,27592,0.9022775690420888
247,6852,0.8997867386681011
248,2796,0.9309986807543262
248,4679,0.9307840201024606
248,4509,0.9288791942041321
248,3948,0.9277674859574658
248,255,0.9272292710969782
249,1357,0.9415378178227584
249,4995,0.919767510299784
249,7151,0.9194408068513232
249,5791,0.91830964833752
250,5092,0.9312279724123012
250,575,0.9309264404749196
250,6559,0.9273403717280092
250,4822,0.9249886092733596
250,6464,0.9233850913684206
251,5212,0.9237374236959776
251,5409,0.9066286644339008
251,4614,0.9062506674477696
252,339,0.9503364749615906
252,378,0.9432732158263832
252,2671,0.9421043879018796
252,1541,0.9405721597183928
252,708,0.9405005127506472
253,4036,0.9282294099992434
253,2120,0.9131313050447192
253,152,0.8995897943135324
253,5749,0.8971075140479735
254,1365,0.9176239960737218
254,4959,0.9160582999052124
254,2336,0.9133293921239468
254,55274,0.9117602396001916
254,43,0.9062262408724082
255,65,0.9551460912948408
255,3979,0.9530890121612954
255,2296,0.9527561834153672
255,1503,0.9502656752076364
255,3955,0.9491163735684088
256,2136,0.909712644577222
256,3326,0.9025583072860174
256,435,0.8895322034681304
256,4125,0.8881297969716042
256,4909,0.88464651097033
257,3557,0.9252594146914604
257,2267,0.9242975723744612
257,3219,0.9230266154856628
257,1459,0.915834891193244
257,3445,0.9057862558611932
258,1848,0.8711613657674225
258,2054,0.8520533609696377
258,5804,0.8454867484914806
258,2014,0.8428316043217488
259,1647,0.9264510508708212
259,707,0.9231706206877994
259,1351,0.9150082881896492
259,4776,0.9079781079168006
260,1196,0.9844086285565004
260,1210,0.9837398731415748
260,33493,0.9420344849997672
260,2628,0.9391874678367358
260,5378,0.9338550927320066
261,7054,0.932843268514601
261,2739,0.9147692708639764
261,3844,0.9081118789822008
261,1650,0.9052263901283648
261,536,0.9028739035127752
262,531,0.9581986672281756
262,917,0.9461967924706394
262,6427,0.9086846821836014
262,5099,0.9024913242885808
263,1041,0.925216400655152
263,6244,0.9233934536648944
263,6571,0.9140428183245966
263,1633,0.9129896964280704
263,4297,0.91270667174206
265,2291,0.9027145282107896
265,943,0.9002437200314164
265,7147,0.8992260057096104
265,1678,0.8831361566031232
266,7162,0.8967630495415441
266,2067,0.8884001305081987
266,1183,0.8841951272481354
